ids,locales,prices,bedrooms,sqft,dates,titles,data.latitude,data.longitude,data.accuracy,links,north,north_work
7145264824,,971,1,733,2020-06-20 10:39,"Distinctive Wood-Styled Flooring, Dwelo Smart Home Automation",40.5959,-111.9644,22,https://saltlakecity.craigslist.org/apa/d/west-jordan-distinctive-wood-styled/7145264824.html,-0.00633299999999792,-0.33564899999989
7145278355, (Sandy),1120,1,824,2020-06-20 10:37,Plenty of space and amazing views from this 824 sq ft 1 bed/1 bath!,40.573048,-111.884767,20,https://saltlakecity.craigslist.org/apa/d/sandy-plenty-of-space-and-amazing-views/7145278355.html,0.0733000000000033,3.88490000000017
7145269390, (Downtown SLC),1080,1,744,2020-06-20 10:37,Come home to Bridges Apartment Homes! 1 Bed / 1 Bath available!,40.769817,-111.909131,5,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-come-home-to-bridges/7145269390.html,0.0489359999999977,2.59360799999988
7145264935, (Downtown Salt Lake City),1550,2,897,2020-06-20 10:20,You'll love your kitchen island in our beautifully designed kitchens,40.7548,-111.881,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-youll-love-your-kitchen/7145264935.html,0.0770669999999996,4.08455099999998
7145261992, (Midvale),975,2,825,2020-06-20 10:16,You Love Your Pets & We Do Too! Bring Them & Move In TODAY! $300 OFF!,40.6152,-111.8851,22,https://saltlakecity.craigslist.org/apa/d/midvale-you-love-your-pets-we-do-too/7145261992.html,0.0729670000000056,3.86725100000029
7145261524,,1199,2,,2020-06-20 10:15,Move-In Ready!! Call Us Today to View Our Spacious Two Bedroom!!,40.629744,-111.830649,5,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-move-in-ready-call-us/7145261524.html,0.127418000000006,6.75315400000031
7145260547, (Bluffdale),1395,2,1063,2020-06-20 10:14,Special Pricing Alert! Normally start at $1485! Apply TODAY!,40.474303,-111.913304,5,https://saltlakecity.craigslist.org/apa/d/draper-special-pricing-alert-normally/7145260547.html,0.0447630000000032,2.37243900000017
7145259626, (Salt Lake City),1399,1,709,2020-06-20 10:12,"On-Site Management, Refrigerator, Newly Renovated Victorian Interiors",40.725646,-111.857754,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-on-site-management/7145259626.html,0.100313,5.31658899999999
7145257359," (Salt Lake City, UT)",1069,1,540,2020-06-20 10:09,Beautiful 1x1 Apartment with state of the art FITNESS CENTER!,40.6568,-111.8904,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-beautiful-1x1-apartment/7145257359.html,0.0676670000000001,3.58635100000001
7145257240,,1080,1,715,2020-06-20 10:09,Monroe Apartment: 1-Bed|1-Bath!,40.5834,-111.7467,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-monroe-apartment-1-bed1/7145257240.html,0.211366999999996,11.2024509999998
7138792469,,1275,1,774,2020-06-20 10:07,The Best Views In The Valley!,40.5144,-112.0325,5,https://saltlakecity.craigslist.org/apa/d/herriman-the-best-views-in-the-valley/7138792469.html,-0.0744329999999991,-3.94494899999995
7130922407,,1710,2,1482,2020-06-20 10:00,"Hardwood Style Flooring, Resident Clubhouse, Garages Available",40.607918,-111.914803,5,https://saltlakecity.craigslist.org/apa/d/midvale-hardwood-style-flooring/7130922407.html,0.0432639999999935,2.29299199999966
7139949163,,800,1,720,2020-06-20 09:53,Very neat one bedroom apartment available for lease now!,40.7043,-111.8142,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-very-neat-one-bedroom/7139949163.html,0.143867,7.62495100000001
7139881140," (Sandy, UT)",1241,2,956,2020-06-20 07:42,"Playground, Racquetball Court, 3 Pickle Ball",40.546647,-111.890912,5,https://saltlakecity.craigslist.org/apa/d/sandy-playground-racquetball-court-3/7139881140.html,0.0671549999999996,3.55921499999998
7130118697," (Sandy, UT)",1241,2,956,2020-06-19 23:32,"In Unit Washer & Dryer, Linen Closet(s), Covered Parking Included",40.546647,-111.890912,5,https://saltlakecity.craigslist.org/apa/d/sandy-in-unit-washer-dryer-linen/7130118697.html,0.0671549999999996,3.55921499999998
7130306067,,1710,2,1482,2020-06-19 23:18,"Walk In Closet, In Home Washer and Dryer, Resident Events & Activities",40.607918,-111.914803,5,https://saltlakecity.craigslist.org/apa/d/midvale-walk-in-closet-in-home-washer/7130306067.html,0.0432639999999935,2.29299199999966
7138931184, (West Jordan),972,1,614,2020-06-19 22:36,"1 Bedroom with Cozy Fireplace, Private Patio, Pet Friendly",40.609247,-111.971596,5,https://saltlakecity.craigslist.org/apa/d/west-jordan-1-bedroom-with-cozy/7138931184.html,-0.0135290000000055,-0.717037000000289
7143656498," (Sandy, UT)",1151,2,890,2020-06-19 21:31,"Three Pickle Ball Courts, Build Your Credit with RentPlus, Playground",40.546647,-111.890912,5,https://saltlakecity.craigslist.org/apa/d/sandy-three-pickle-ball-courts-build/7143656498.html,0.0671549999999996,3.55921499999998
7145023197,,1230,1,859,2020-06-19 20:18,"Brand new! High Speed Internet, Bike Racks, Air Conditioner",40.6568,-111.8904,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-brand-new-high-speed/7145023197.html,0.0676670000000001,3.58635100000001
7144969652, (Herriman),1145,1,867,2020-06-19 18:33,Beautiful 1 Bed 1 Bath Available Now!,40.5144,-112.0325,22,https://saltlakecity.craigslist.org/apa/d/herriman-beautiful-1-bed-1-bath/7144969652.html,-0.0744329999999991,-3.94494899999995
7144985718, (Bountiful),1189,2,930,2020-06-19 18:33,Very Spacious 2 Bedroom 1 Bath w/ Washer/Dryer Included,40.874743,-111.889082,10,https://saltlakecity.craigslist.org/apa/d/bountiful-very-spacious-2-bedroom-1/7144985718.html,0.0689849999999979,3.65620499999989
7144980103,,939,1,500,2020-06-19 18:21,LIMITED TIME $499 MOVE IN SPECIAL! HURRY HURRY HURRY!!,40.6596,-111.9193,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-limited-time-499-move-in/7144980103.html,0.0387669999999929,2.05465099999962
7144962291,,1455,2,1108,2020-06-19 18:06,"Brand new! Kitchen Pantry & Prep Island, Night Patrol,",40.6568,-111.8904,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-brand-new-kitchen-pantry/7144962291.html,0.0676670000000001,3.58635100000001
7144970539, (Downtown Salt Lake City),1245,1,540,2020-06-19 18:01,Chilly nights are about to get cozier! Fireplace included!,40.7548,-111.881,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-chilly-nights-are-about/7144970539.html,0.0770669999999996,4.08455099999998
7144929916," (893 S Lily Drive Fruit Heights, UT)",1579,2,1250,2020-06-19 17:58,AMAZING 2 Bedroom Home for YOU!!!,41.0375,-111.9326,22,https://saltlakecity.craigslist.org/apa/d/kaysville-amazing-2-bedroom-home-for-you/7144929916.html,0.0254670000000061,1.34975100000032
7144965764, (1339 e 2100 s),1699,1,922,2020-06-19 17:51,Apartments Tailored To Your Highest Standards,40.7056,-111.8548,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-apartments-tailored-to/7144965764.html,0.103267000000002,5.47315100000013
7144964948, (41 s 900 e),1510,1,755,2020-06-19 17:50,Apartments Tailored To Your Highest Standards,40.7776,-111.8749,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-apartments-tailored-to/7144964948.html,0.0831670000000031,4.40785100000016
7144945785,,1399,2,942,2020-06-19 17:40,Beautiful Downtown 2 bedrooms Apartment with 1 Month Free!,40.761691,-111.874349,5,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-beautiful-downtown-2/7144945785.html,0.0837180000000046,4.43705400000025
7144942530,,1099,1,626,2020-06-19 17:29,"$1,099 for 1 bed 1 bath Downtown Salt Lake City",40.761301,-111.874426,5,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-1099-for-1-bed-1-bath/7144942530.html,0.0836410000000001,4.432973
7144953959, (Hampton Place Apartments),1349,2,1075,2020-06-19 17:28,2 bed with vaulted ceilings ready now!,40.8446,-111.9191,22,https://saltlakecity.craigslist.org/apa/d/north-salt-lake-2-bed-with-vaulted/7144953959.html,0.0389669999999995,2.06525099999998
7144950832,,2575,1,1424,2020-06-19 17:26,Beautiful penthouse loft!,40.7548,-111.881,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-beautiful-penthouse-loft/7144950832.html,0.0770669999999996,4.08455099999998
7144941809, (South Jordan),1275,2,924,2020-06-19 17:26,Stunning and Spacious 2 Bedroom 2 Bathroom Apartments!!,40.537235,-111.977838,5,https://saltlakecity.craigslist.org/apa/d/south-jordan-stunning-and-spacious-2/7144941809.html,-0.0197710000000058,-1.04786300000031
7144950998, (SLC),1595,2,964,2020-06-19 17:22,Link Below For A Virtual Tour Of Our 2 Bedroom 1 Bath Available Now!!,40.770256,-111.883728,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-link-below-for-virtual/7144950998.html,0.0743389999999948,3.93996699999973
7144944482, (Salt Lake City),1099,1,615,2020-06-19 17:20,Save Now Smile Later,40.769046,-111.881669,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-save-now-smile-later/7144944482.html,0.0763979999999975,4.04909399999987
7144945845,,1094,2,860,2020-06-19 17:12,"Walk-in Closets, Washer & Dryer, Theatre Room, Fireplace, Balcony",40.7145,-111.8931,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-walk-in-closets-washer/7144945845.html,0.0649669999999958,3.44325099999978
7144939662,,1399,2,942,2020-06-19 17:12,Top Floor ADA 2 Bedroom With Beautiful View of the Mountains!,40.76122,-111.87449,5,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-top-floor-ada-2-bedroom/7144939662.html,0.0835770000000053,4.42958100000028
7144923873, (Herriman),1125,1,932,2020-06-19 17:07,Beautiful 1 Bed 1 Bath Available Now!,40.5144,-112.0325,22,https://saltlakecity.craigslist.org/apa/d/herriman-beautiful-1-bed-1-bath/7144923873.html,-0.0744329999999991,-3.94494899999995
7144934989,,1399,2,942,2020-06-19 17:03,2 bedroom with Wheelchair Accessibility!,40.761658,-111.874296,5,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-2-bedroom-with/7144934989.html,0.0837709999999987,4.43986299999993
7144930369, (West Jordan),1219,2,1033,2020-06-19 17:02,Close to Schools & Shopping,40.582863,-112.044389,5,https://saltlakecity.craigslist.org/apa/d/west-jordan-close-to-schools-shopping/7144930369.html,-0.0863219999999956,-4.57506599999977
7144937603, (Salt Lake City),1459,2,883,2020-06-19 16:57,"Gas Fireplace with Mantel, Prime Location in Sugar House, Dishwasher",40.725646,-111.857754,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-gas-fireplace-with/7144937603.html,0.100313,5.31658899999999
7144931202, (Midvale),1169,2,960,2020-06-19 16:45,REDUCED RENT AND $850 OFF FIRST MONTHS RENT!! COME APPLY TODAY!,40.6152,-111.8851,22,https://saltlakecity.craigslist.org/apa/d/midvale-reduced-rent-and-850-off-first/7144931202.html,0.0729670000000056,3.86725100000029
7144928959,,1490,1,733,2020-06-19 16:41,One bedroom with quarts countertops!,40.7548,-111.881,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-one-bedroom-with-quarts/7144928959.html,0.0770669999999996,4.08455099999998
7144926130,,1122,1,759,2020-06-19 16:35,"Designer lighting and fixtures, Fireplace - in select homes",40.6596,-111.9193,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-designer-lighting-and/7144926130.html,0.0387669999999929,2.05465099999962
7144868468, (Salt lake City),1790,1,882,2020-06-19 16:33,Lofty 1-Bedroom with Garage!,40.7559,-111.8967,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-lofty-1-bedroom-with/7144868468.html,0.0613670000000042,3.25245100000022
7144897499,,1210,2,957,2020-06-19 16:26,"Gym, Pool Table, Soccer Court and Much MORE!",40.6152,-111.8851,22,https://saltlakecity.craigslist.org/apa/d/midvale-gym-pool-table-soccer-court-and/7144897499.html,0.0729670000000056,3.86725100000029
7144916711,,1145,1,762,2020-06-19 16:19,Joshua Tree Is Pet Friendly!,40.699579,-111.853367,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-joshua-tree-is-pet/7144916711.html,0.104699999999994,5.54909999999968
7144907991, (Border of Sandy & West Jordan),1275,2,912,2020-06-19 16:16,"Spacious layout with private washer & dryer! 912 SqFt 2 Bed, 2 Bath",40.580755,-111.915094,10,https://saltlakecity.craigslist.org/apa/d/sandy-spacious-layout-with-private/7144907991.html,0.0429730000000035,2.27756900000018
7144912794,,1094,2,817,2020-06-19 16:12,"Stainless Steel Appliances, Vaulted Ceilings, Walk-in Closet, Hot Tub",40.5144,-112.0325,22,https://saltlakecity.craigslist.org/apa/d/herriman-stainless-steel-appliances/7144912794.html,-0.0744329999999991,-3.94494899999995
7144912370,,1195,2,830,2020-06-19 16:11,Shenandoah Is Pet Friendly!,40.698846,-111.880737,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-shenandoah-is-pet/7144912370.html,0.0773300000000035,4.09849000000018
7144904990, (WEST VALLEY CITY),969,1,551,2020-06-19 16:11,"Easy Freeway Access, View, Soccer Field, Bark Park, Internet Café",40.6916,-112.0011,22,https://saltlakecity.craigslist.org/apa/d/west-valley-city-easy-freeway-access/7144904990.html,-0.0430329999999941,-2.28074899999969
7144881455, (Herriman),980,1,870,2020-06-19 15:58,Beautiful 1 Bed 1 Bath Available Now!,40.5144,-112.0325,22,https://saltlakecity.craigslist.org/apa/d/herriman-beautiful-1-bed-1-bath/7144881455.html,-0.0744329999999991,-3.94494899999995
7144902891, (SLC),1595,2,964,2020-06-19 15:55,Free June Rent PLUS $200 Off July If You Move This Week!!,40.770256,-111.883728,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-free-june-rent-plus-200/7144902891.html,0.0743389999999948,3.93996699999973
7144886849,,1107,2,1005,2020-06-19 15:54,"Ceiling Fan in Master Bedroom and Living Room, Courtyard, Pet Friendly",40.6152,-111.8851,5,https://saltlakecity.craigslist.org/apa/d/midvale-ceiling-fan-in-master-bedroom/7144886849.html,0.0729670000000056,3.86725100000029
7144893213,,1120,1,,2020-06-19 15:48,One Bedroom Near Dog Park!,40.6226,-111.7777,22,https://saltlakecity.craigslist.org/apa/d/sandy-one-bedroom-near-dog-park/7144893213.html,0.180367000000004,9.55945100000021
7144896405,,1239,2,934,2020-06-19 15:45,HUGE 2 Bedroom - Ready for IMMEDIATE Move-In!,40.629619,-111.831379,5,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-huge-2-bedroom-ready-for/7144896405.html,0.126688000000001,6.71446400000008
7144895262, (Bountiful),990,1,757,2020-06-19 15:43,"Washer and Dryer, Swimming Pool, Dog Park",40.869751,-111.889758,10,https://saltlakecity.craigslist.org/apa/d/bountiful-washer-and-dryer-swimming/7144895262.html,0.0683089999999993,3.62037699999996
7144885614,,1170,1,750,2020-06-19 15:28,$499 moves you in!,40.6596,-111.9193,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-499-moves-you-in/7144885614.html,0.0387669999999929,2.05465099999962
7144870843, (salt lake city),1500,1,,2020-06-19 15:27,Near the Airport and U of U,40.762538,-111.901156,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-near-the-airport-and-of/7144870843.html,0.0569109999999995,3.01628299999997
7144885145, (Midvale),975,2,825,2020-06-19 15:27,Get Moved In NOW! Great Place to Live & $300 Off Immediate Move-In!,40.6152,-111.8851,22,https://saltlakecity.craigslist.org/apa/d/midvale-get-moved-in-now-great-place-to/7144885145.html,0.0729670000000056,3.86725100000029
7144872440, (1339 e 2100 s),1699,1,922,2020-06-19 15:07,Service With A Lifestyle,40.7056,-111.8548,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-service-with-lifestyle/7144872440.html,0.103267000000002,5.47315100000013
7140719953, (Salt lake City),2090,2,1191,2020-06-19 15:03,1-Month Free in this New Luxury Townhome!,40.7559,-111.8967,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-1-month-free-in-this-new/7140719953.html,0.0613670000000042,3.25245100000022
7144868708, (Salt Lake City),1399,1,709,2020-06-19 15:01,"Carport Parking Available, Large Energy-Efficient Windows, Dishwasher",40.725646,-111.857754,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-carport-parking/7144868708.html,0.100313,5.31658899999999
7144843386,,1299,2,887,2020-06-19 14:47,"Playground, Private Patio or Balcony, Sparkling Resort Style Pool",40.5046,-111.881,22,https://saltlakecity.craigslist.org/apa/d/draper-playground-private-patio-or/7144843386.html,0.0770669999999996,4.08455099999998
7144857578, (Salt Lake City),1429,1,713,2020-06-19 14:44,Big Ceilings and Big Views,40.769046,-111.881669,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-big-ceilings-and-big/7144857578.html,0.0763979999999975,4.04909399999987
7144847643,,1099,1,,2020-06-19 14:40,We Have Beautiful One Bedrooms!,40.6226,-111.7777,22,https://saltlakecity.craigslist.org/apa/d/sandy-we-have-beautiful-one-bedrooms/7144847643.html,0.180367000000004,9.55945100000021
7144848425,,1094,2,860,2020-06-19 14:30,"Nest Thermostats, Private Patio, Microwave, Central A/C & Heat",40.7145,-111.8931,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-nest-thermostats-private/7144848425.html,0.0649669999999958,3.44325099999978
7144847415,,1094,2,854,2020-06-19 14:29,"Fitness Center, Hot Tub, Vaulted Ceilings, Online Payments Available",40.5144,-112.0325,22,https://saltlakecity.craigslist.org/apa/d/herriman-fitness-center-hot-tub-vaulted/7144847415.html,-0.0744329999999991,-3.94494899999995
7144770185, (Salt lake City),2090,2,1191,2020-06-19 14:26,Move to the Marq!,40.7559,-111.8967,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-move-to-the-marq/7144770185.html,0.0613670000000042,3.25245100000022
7144842116,,1124,1,716,2020-06-19 14:21,"Spacious Floor Plans, Plush Carpeting, Sparkling Resort Style Pool",40.5046,-111.881,22,https://saltlakecity.craigslist.org/apa/d/draper-spacious-floor-plans-plush/7144842116.html,0.0770669999999996,4.08455099999998
7144793760,,750,1,720,2020-06-19 14:19,Very neat one bedroom apartment available for lease now!,40.7043,-111.8142,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-very-neat-one-bedroom/7144793760.html,0.143867,7.62495100000001
7144830835, (City Creek Center),1115,1,811,2020-06-19 14:18,"Come see this charming 1 Bed, 1 Bath today! Washer/dryer included!",40.769939,-111.909131,5,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-come-see-this-charming-1/7144830835.html,0.0489359999999977,2.59360799999988
7144839366,,1027,1,686,2020-06-19 14:17,"Washer dryer In apartment homes, After-hours courtesy patrol",40.6596,-111.9193,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-washer-dryer-in/7144839366.html,0.0387669999999929,2.05465099999962
7144835553, (Cotton Wood),1099,1,654,2020-06-19 14:12,1 Free month of Rent ! Brand New Apartments !!!,40.6226,-111.7777,22,https://saltlakecity.craigslist.org/apa/d/sandy-1-free-month-of-rent-brand-new/7144835553.html,0.180367000000004,9.55945100000021
7144835325, (Hampton Place),1135,1,824,2020-06-19 14:12,"Freeway Access, Washer Dryer in Unit, Granite Countertops, Microwave",40.8446,-111.9191,22,https://saltlakecity.craigslist.org/apa/d/north-salt-lake-freeway-access-washer/7144835325.html,0.0389669999999995,2.06525099999998
7143472254, (Sandy),1110,1,824,2020-06-19 14:08,"Fabulous 824 sq ft 1 bed, 1 bath in sought-after Sandy area",40.573048,-111.884767,20,https://saltlakecity.craigslist.org/apa/d/sandy-fabulous-824-sq-ft-1-bed-1-bath/7143472254.html,0.0733000000000033,3.88490000000017
7144828908," (Salt Lake City, UT)",1154,1,693,2020-06-19 14:02,Stunning upgraded 1x1 apt with washer and dryer included! tour today!,40.6568,-111.8904,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-stunning-upgraded-1x1/7144828908.html,0.0676670000000001,3.58635100000001
7139858279, (Herriman),1540,2,1135,2020-06-19 13:57,It's Always A Beautiful Day At Soleil Lofts!,40.5144,-112.0325,5,https://saltlakecity.craigslist.org/apa/d/herriman-its-always-beautiful-day-at/7139858279.html,-0.0744329999999991,-3.94494899999995
7144812925,,975,1,780,2020-06-19 13:46,Everything You Need. All Right Here. Apply Tomorrow!!!,40.6596,-111.9193,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-everything-you-need-all/7144812925.html,0.0387669999999929,2.05465099999962
7144815422, (Midvale),1095,2,890,2020-06-19 13:43,Gracious 890 Sq. Ft. square foot apartment in Midvale,40.6152,-111.8851,22,https://saltlakecity.craigslist.org/apa/d/midvale-gracious-890-sq-ft-square-foot/7144815422.html,0.0729670000000056,3.86725100000029
7135111355,,800,1,720,2020-06-19 13:37,Very neat one bedroom apartment available for lease now!,40.7043,-111.8142,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-very-neat-one-bedroom/7135111355.html,0.143867,7.62495100000001
7144804066," (Murray, Cottonwood)",1279,2,990,2020-06-19 13:27,"Come Visit Today, Oversized Closets, Covered Parking",40.655698,-111.853714,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-come-visit-today/7144804066.html,0.104353000000003,5.53070900000017
7144802894, (Salt Lake City),1096,1,835,2020-06-19 13:26,Spacious 1 Bed 1 Bath! CALL TODAY!,40.69017,-111.912349,5,https://saltlakecity.craigslist.org/apa/d/west-valley-city-spacious-1-bed-1-bath/7144802894.html,0.0457179999999937,2.42305399999967
7144801724, (SLC),1595,2,964,2020-06-19 13:24,Only $99 Moves You In!!,40.770256,-111.883728,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-only-99-moves-you-in/7144801724.html,0.0743389999999948,3.93996699999973
7144801684,,1259,2,944,2020-06-19 13:24,"Central Air, Patio, Washer/Dryer, Dishwasher!!!",40.629602,-111.831336,5,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-central-air-patio-washer/7144801684.html,0.126731000000007,6.71674300000035
7144769054, (West Jordan),1210,2,1033,2020-06-19 13:22,Washer and Dryer Included!,40.582794,-112.044196,5,https://saltlakecity.craigslist.org/apa/d/west-jordan-washer-and-dryer-included/7144769054.html,-0.0861289999999997,-4.56483699999998
7144794692, (Midvale),975,2,825,2020-06-19 13:15,Apartment Home Ready for Move-In NOW! Low Rate & $300 OFF!,40.6152,-111.8851,22,https://saltlakecity.craigslist.org/apa/d/midvale-apartment-home-ready-for-move/7144794692.html,0.0729670000000056,3.86725100000029
7144793218,,1094,2,817,2020-06-19 13:13,"Balcony, Hardwood Flooring, Online Payments Available, Microwave",40.5144,-112.0325,22,https://saltlakecity.craigslist.org/apa/d/herriman-balcony-hardwood-flooring/7144793218.html,-0.0744329999999991,-3.94494899999995
7144766499, (Sandy),1333,2,823,2020-06-19 13:08,Live the dream life in our gorgeous community! Stop by for a tour!,40.580755,-111.915094,10,https://saltlakecity.craigslist.org/apa/d/sandy-live-the-dream-life-in-our/7144766499.html,0.0429730000000035,2.27756900000018
7144782846, (Cotton Wood),1099,1,664,2020-06-19 12:59,$1099 Off on a Brand New Apartment,40.6226,-111.7777,22,https://saltlakecity.craigslist.org/apa/d/sandy-1099-off-on-brand-new-apartment/7144782846.html,0.180367000000004,9.55945100000021
7144752735, (Lehi),650,1,,2020-06-19 12:55,Private Master Bedroom,40.3958,-111.8506,22,https://saltlakecity.craigslist.org/apa/d/american-fork-private-master-bedroom/7144752735.html,0.107467,5.69575099999999
7144775090,,1107,2,1005,2020-06-19 12:48,"Easy Access to 1-15 and I-80, Sparkling Pool, Fitness Center",40.6152,-111.8851,5,https://saltlakecity.craigslist.org/apa/d/midvale-easy-access-to-1-15-and-80/7144775090.html,0.0729670000000056,3.86725100000029
7144770388, (Sandy),1140,1,770,2020-06-19 12:42,"Heated pool, bike share, PLUS 1 month FREE of rent!!",40.5794,-111.8816,22,https://saltlakecity.craigslist.org/apa/d/sandy-heated-pool-bike-share-plus-1/7144770388.html,0.0764669999999939,4.05275099999967
7144765082,,1257,2,,2020-06-19 12:35,This Two Bedroom Will Be Gone If You Dont Hurry!,40.6226,-111.7777,22,https://saltlakecity.craigslist.org/apa/d/sandy-this-two-bedroom-will-be-gone-if/7144765082.html,0.180367000000004,9.55945100000021
7144763086, (Salt Lake City),1084,2,800,2020-06-19 12:32,2B/1B Ready to Move in! Beautiful renovated unit!,40.79469,-111.939133,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-2b-1b-ready-to-move-in/7144763086.html,0.0189340000000016,1.00350200000008
7142619379, (Salt LAKE CITY),1100,2,980,2020-06-19 12:22,DARLING UPDATED  CONDO,40.6226,-111.7777,22,https://saltlakecity.craigslist.org/apa/d/sandy-darling-updated-condo/7142619379.html,0.180367000000004,9.55945100000021
7141273747," (Salt Lake City, UT)",1080,2,,2020-06-19 12:08,AMAZING DOWNTOWN LOCATION,40.764646,-111.870482,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-amazing-downtown-location/7141273747.html,0.0875850000000042,4.64200500000023
7144744780,,1094,2,817,2020-06-19 12:07,"Fitness Center, Online Payments Available, Covered Parking, Hot Tub",40.5144,-112.0325,22,https://saltlakecity.craigslist.org/apa/d/herriman-fitness-center-online-payments/7144744780.html,-0.0744329999999991,-3.94494899999995
7144740861, (Cotton Wood),1120,1,664,2020-06-19 12:02,$1000 Off 1 bedroom renovated apartments available now !,40.6226,-111.7777,22,https://saltlakecity.craigslist.org/apa/d/sandy-1000-off-1-bedroom-renovated/7144740861.html,0.180367000000004,9.55945100000021
7144736651, (Salt Lake City),1099,1,615,2020-06-19 11:56,New Specials Today!,40.769046,-111.881669,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-new-specials-today/7144736651.html,0.0763979999999975,4.04909399999987
7144643475,,975,1,780,2020-06-19 11:34,"Definitely, you can do it!",40.6596,-111.9193,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-definitely-you-can-do-it/7144643475.html,0.0387669999999929,2.05465099999962
7144716932, (950 North Cutler Drive),1100,1,824,2020-06-19 11:31,Dont miss your chance at these gorgeous apartment homes,40.8446,-111.9191,22,https://saltlakecity.craigslist.org/apa/d/north-salt-lake-dont-miss-your-chance/7144716932.html,0.0389669999999995,2.06525099999998
7144716439, (Holladay),1495,1,716,2020-06-19 11:30,1 Bedroom! Experience Parkside Living in Beautiful Holladay,40.66579,-111.843135,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-1-bedroom-experience/7144716439.html,0.114931999999996,6.09139599999979
7144704385, (Bountiful),1169,2,930,2020-06-19 11:30,2 BEDROOM READY NOW! STOP BY TODAY BEFORE IT'S GONE!!! *W/D INCLUDED,40.874743,-111.889082,10,https://saltlakecity.craigslist.org/apa/d/bountiful-2-bedroom-ready-now-stop-by/7144704385.html,0.0689849999999979,3.65620499999989
7144706573, (Downtown SLC),1080,1,774,2020-06-19 11:30,You will love this 1 bed / 1 bath. A Higher Quality of Living!,40.769849,-111.909088,5,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-you-will-love-this-1-bed/7144706573.html,0.0489790000000028,2.59588700000015
7144696761, (Taylorsville),1180,2,980,2020-06-19 11:21,Only $1180 For 2 Bedrooms Today!! Over $200 Off Today!!!,40.666666,-111.933103,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-only-1180-for-2-bedrooms/7144696761.html,0.0249639999999971,1.32309199999985
7144664681, (West Jordan),979,1,795,2020-06-19 11:15,Dropped Pricing! Apply Today!,40.582729,-112.044282,5,https://saltlakecity.craigslist.org/apa/d/west-jordan-dropped-pricing-apply-today/7144664681.html,-0.0862149999999957,-4.56939499999977
